dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
South German Credit,14,lr_vs_rf,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_rf,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_xgb,paired outer folds,mean_diff,-0.007042616256983924,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_xgb,paired outer folds,sd_diff,0.017855384972333643,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_xgb,paired outer folds,folds_agreeing_in_sign,3.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,lr_vs_xgb,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_rf,paired outer folds,mean_diff,-0.13445974745501704,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_rf,paired outer folds,sd_diff,0.038730290605415704,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_rf,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_rf,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_xgb,paired outer folds,mean_diff,-0.1606861836802717,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_xgb,paired outer folds,sd_diff,0.02507498447724319,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_xgb,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,dt_vs_xgb,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,rf_vs_xgb,paired outer folds,mean_diff,-0.026226436225254668,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,14,rf_vs_xgb,paired outer folds,sd_diff,0.019081456091405928,outputs/analysis/paired_fold_differences.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
